DATOS TÉCNICOS Y TRAZABILIDAD							
Esta pestaña conserva el texto original, la descripción olfativa, la ruta de imagen y la fuente de verificación.							
							
Código	Nombre original exacto	Descripción olfativa	Ruta de imagen	Fuente	Orden original	Control de duplicado	Estado de ficha
AP-1262	IN MOTION DE HUGO BOSS HOMBRE 90ML EDT HUGO BOSS	Salida: naranja, bergamota, violet leaf y basil. Corazón: pimienta rosa, canela, nuez moscada y cardamomo. Fondo: almizcle, sándalo, woodsy notes y vetiver.	img/perfumes/in_motion_de_hugo_boss_hombre_90ml_edt_hugo_boss_9dc74cf4f3.webp	https://www.fragrantica.com/perfume/hugo-boss/boss-in-motion-382.html	1291	Único	Ficha verificada
AP-1268	JUST DIFFERENT DE HUGO BOSS HOMBRE 125ML EDT HUGO BOSS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/just_different_de_hugo_boss_hombre_125ml_edt_hugo_boss_07980951b4.webp		1297	Único	Pendiente
AP-1269	JUST DIFFERENT DE HUGO BOSS HOMBRE 200ML EDT HUGO BOSS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/just_different_de_hugo_boss_hombre_200ml_edt_hugo_boss_8f860ca466.webp		1298	Único	Pendiente
AP-1963	ORANGE MUJER 75ML EDT HUGO BOSS	Salida: red apple. Corazón: african orange flower y white flowers. Fondo: vainilla, sándalo y olive tree.	img/perfumes/orange_mujer_75ml_edt_hugo_boss_74bab23953.webp	https://www.fragrantica.com/perfume/hugo-boss/boss-orange-5979.html	1993	Único	Ficha verificada
AP-1276	THE SCENT DE HUGO BOSS HOMBRE 100ML EDT HUGO BOSS	Salida: jengibre, mandarina y bergamota. Corazón: maninka y lavanda. Fondo: cuero y notas amaderadas.	img/perfumes/the_scent_de_hugo_boss_hombre_100ml_edt_hugo_boss_c1da2d2777.webp	https://www.fragrantica.com/perfume/hugo-boss/boss-the-scent-31445.html	1305	Único	Ficha verificada
AP-1275	XY DE HUGO BOSS HOMBRE 100ML EDT HUGO BOSS	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/xy_de_hugo_boss_hombre_100ml_edt_hugo_boss_e5e96df26f.webp		1304	Único	Pendiente
AP-1278	HUMMER BLACK HOMBRE 125ML EDT HUMMER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/hummer_black_hombre_125ml_edt_hummer_9d8482855f.webp		1307	Único	Pendiente
AP-1277	HUMMER CHROME HOMBRE 125ML EDT HUMMER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/hummer_chrome_hombre_125ml_edt_hummer_35e25a5312.webp		1306	Único	Pendiente
AP-1279	HUMMER LEGENDARY HOMBRE 125ML EDT HUMMER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/hummer_legendary_hombre_125ml_edt_hummer_9046db50cd.webp		1308	Único	Pendiente
AP-1280	HUMMER YELLOW HOMBRE 125ML EDT HUMMER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/hummer_yellow_hombre_125ml_edt_hummer_7831059951.webp		1309	Único	Pendiente
AP-2570	ESTUCHE ISSEY MIYAKE ISSY MIYAKE HOMBRE 2PZS 100ML EDT + 40ML EDT	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_issey_miyake_issy_miyake_hombre_2pzs_100ml_edt_40ml_edt_b22b5ab44e.webp		2622	Único	No aplica
AP-1994	ISSEY MIYAKE MUJER 100ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_mujer_100ml_edt_issey_miyake_6e5d60c308.webp		2024	Único	Pendiente
AP-1283	ISSEY MIYAKE CEDRE HOMBRE 100ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_cedre_hombre_100ml_edt_issey_miyake_8ea366a371.webp		1312	Repetido 2 veces	Pendiente
AP-1289	ISSEY MIYAKE CEDRE HOMBRE 100ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_cedre_hombre_100ml_edt_issey_miyake_8ea366a371.webp		1318	Repetido 2 veces	Pendiente
AP-1281	ISSEY MIYAKE DE ISSEY MIYAKE HOMBRE 125ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_de_issey_miyake_hombre_125ml_edt_issey_miyake_b967795124.webp		1310	Único	Pendiente
AP-1282	ISSEY MIYAKE DE ISSEY MIYAKE HOMBRE 200ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_de_issey_miyake_hombre_200ml_edt_issey_miyake_b221b78502.webp		1311	Único	Pendiente
AP-1288	ISSEY MIYAKE FUSION HOMBRE 100ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_fusion_hombre_100ml_edt_issey_miyake_7632fe89f1.webp		1317	Único	Pendiente
AP-1284	ISSEY MIYAKE INTENSE DE ISSEY MIYAKE HOMBRE 125ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_intense_de_issey_miyake_hombre_125ml_edt_issey_miyake_1ac28e5cc9.webp		1313	Único	Pendiente
AP-1286	ISSEY MIYAKE NUIT DE ISSEY MIYAKE HOMBRE 100ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_nuit_de_issey_miyake_hombre_100ml_edt_issey_miyake_93ebbd3fac.webp		1315	Único	Pendiente
AP-1287	ISSEY MIYAKE NUIT DE ISSEY MIYAKE HOMBRE 200ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_nuit_de_issey_miyake_hombre_200ml_edt_issey_miyake_32fdc2f5b7.webp		1316	Único	Pendiente
AP-1995	ISSEY MIYAKE PURE MUJER 90ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_pure_mujer_90ml_edt_issey_miyake_70fa0a92fc.webp		2025	Único	Pendiente
AP-1285	ISSEY MIYAKE SPORT DE ISSEY MIYAKE HOMBRE 100ML EDT ISSEY MIYAKE	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/issey_miyake_sport_de_issey_miyake_hombre_100ml_edt_issey_miyake_5f1bdbaf8f.webp		1314	Único	Pendiente
AP-2609	ESTUCHE JEAN PAUL GAULTIER DIVINE MUJER 2PZS 100ML EDP + CREMA	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_jean_paul_gaultier_divine_mujer_2pzs_100ml_edp_crema_e3219d5166.webp		2661	Único	No aplica
AP-2610	ESTUCHE JEAN PAUL GAULTIER JEAN PAUL ELIXIR HOMBRE 2PZS 75ML EDP + GEL DE BAÑO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_jean_paul_gaultier_jean_paul_elixir_hombre_2pzs_75ml_edp_gel_de_bano_d65e2694c7.webp		2662	Único	No aplica
AP-2432	ESTUCHE MINIS JEAN PAUL GAULTIER MUJER 4PZS 6ML CADA UNA SCANDAL + DIVINE + EJAN PAUL + LA BELLA NUEVO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_minis_jean_paul_gaultier_mujer_4pzs_6ml_cada_una_scandal_divine_ejan_paul_la_bel_eb26308558.webp		2467	Único	No aplica
AP-2001	GAULTIER DIVINE MUJER 100ML EDP JEAN PAUL GAULTIER	Salida: calypsone, bayas rojas y bergamota. Corazón: lily, ylang-ylang y jazmín. Fondo: meringue, almizcle y pachulí.	img/perfumes/gaultier_divine_mujer_100ml_edp_jean_paul_gaultier_ac89dc4940.webp	https://www.fragrantica.com/perfume/jean-paul-gaultier/gaultier-divine-83889.html	2031	Único	Ficha verificada
AP-2002	JEAN PAUL DIVINE INTENSE MUJER 100ML EDP JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/jean_paul_divine_intense_mujer_100ml_edp_jean_paul_gaultier_c2fc30d392.webp		2032	Único	Pendiente
AP-1299	JEAN PAUL ELIXIR HOMBRE 100ML EDT JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/jean_paul_elixir_hombre_100ml_edt_jean_paul_gaultier_b1db3537cb.webp		1328	Único	Pendiente
AP-1300	JEAN PAUL ELIXIR ABSOLU HOMBRE 100ML EDT  JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/jean_paul_elixir_absolu_hombre_100ml_edt_jean_paul_gaultier_d7b247b05b.webp		1329	Único	Pendiente
AP-1293	JEAN PAUL GAULTIER HOMBRE 100ML EDT JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/jean_paul_gaultier_hombre_100ml_edt_jean_paul_gaultier_bab2d5faed.webp		1322	Único	Pendiente
AP-1997	JEAN PAUL GAULTIER MUJER 100ML EDT JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/jean_paul_gaultier_mujer_100ml_edt_jean_paul_gaultier_6cbeab8cd5.webp		2027	Único	Pendiente
AP-2000	JEAN PAUL LA BELLE FLOWER EDITION MUJER 100ML EDP JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/jean_paul_la_belle_flower_edition_mujer_100ml_edp_jean_paul_gaultier_b6591e4347.webp		2030	Único	Pendiente
AP-1297	JEAN PAUL LE BEAU HOMBRE 100ML EDT JEAN PAUL GAULTIER	Salida: bergamota. Corazón: coco. Fondo: haba tonka.	img/perfumes/jean_paul_le_beau_hombre_100ml_edt_jean_paul_gaultier_7ba8459b6b.webp	https://www.fragrantica.com/perfume/jean-paul-gaultier/le-beau-55785.html	1326	Único	Ficha verificada
AP-1291	JEAN PAUL LE BEAU NARCISSE HOMBRE 125ML EDT JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/jean_paul_le_beau_narcisse_hombre_125ml_edt_jean_paul_gaultier_499609c4e1.webp		1320	Único	Pendiente
AP-1298	JEAN PAUL LE BEAU PARADISE GARDEN HOMBRE 125ML EDP JEAN PAUL GAULTIER	Salida: notas verdes, watery notes, menta y jengibre. Corazón: coco, fig y salt. Fondo: haba tonka y sándalo.	img/perfumes/jean_paul_le_beau_paradise_garden_hombre_125ml_edp_jean_paul_gaultier_00a715a6da.webp	https://www.fragrantica.com/perfume/jean-paul-gaultier/le-beau-paradise-garden-88836.html	1327	Único	Ficha verificada
AP-1294	JEAN PAUL LE BEAU PERFUM HOMBRE 100ML  JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/jean_paul_le_beau_perfum_hombre_100ml_jean_paul_gaultier_182d6659ad.webp		1323	Único	Pendiente
AP-1292	JEAN PAUL LE MALE IN BLUE HOMBRE 125ML EDP JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/jean_paul_le_male_in_blue_hombre_125ml_edp_jean_paul_gaultier_ee549bab1e.webp		1321	Único	Pendiente
AP-1296	JEAN PAUL PERFUM DE JEAN PAUL GAULTIER HOMBRE 100ML	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/jean_paul_perfum_de_jean_paul_gaultier_hombre_100ml_09cca3daf4.webp		1325	Único	Pendiente
AP-1295	JEAN PAUL ULTRA MALE HOMBRE 125ML EDT JEAN PAUL GAULTIER	Salida: pera, lavanda, menta y bergamota. Corazón: canela, clary sage y alcaravea. Fondo: black vanilla husk, ámbar, pachulí y cedro.	img/perfumes/jean_paul_ultra_male_hombre_125ml_edt_jean_paul_gaultier_933e1913a0.webp	https://www.fragrantica.com/perfume/jean-paul-gaultier/ultra-male-30947.html	1324	Único	Ficha verificada
AP-1998	LA BELLE MUJER 100ML EDT JEAN PAUL GAULTIER	Salida: pera y bergamota. Corazón: floral notes y cuero. Fondo: vainilla, vetiver, ámbar y almizcle.	img/perfumes/la_belle_mujer_100ml_edt_jean_paul_gaultier_75d9827fe9.webp	https://www.fragrantica.com/perfume/jean-paul-gaultier/la-belle-55786.html	2028	Único	Ficha verificada
AP-1999	LA BELLE PARADISE GARDEN MUJER 100ML EDT JEAN PAUL GAULTIER	Salida: blue lotus. Corazón: iris. Fondo: vainilla.	img/perfumes/la_belle_paradise_garden_mujer_100ml_edt_jean_paul_gaultier_780d0b3421.webp	https://www.fragrantica.com/perfume/jean-paul-gaultier/la-belle-paradise-garden-88873.html	2029	Único	Ficha verificada
AP-1303	SCANDAL HOMBRE 100ML PERFUME JEAN PAUL GAULTIER	Salida: geranio. Corazón: haba tonka. Fondo: sándalo.	img/perfumes/scandal_hombre_100ml_perfume_jean_paul_gaultier_71197bf716.webp	https://www.fragrantica.com/perfume/jean-paul-gaultier/scandal-pour-homme-le-parfum-74915.html	1332	Único	Ficha verificada
AP-1305	SCANDAL HOMBRE 100ML EDT JEAN PAUL GAULTIER	Salida: mandarina y clary sage. Corazón: caramelo y haba tonka. Fondo: vetiver.	img/perfumes/scandal_hombre_100ml_edt_jean_paul_gaultier_c639274fe4.webp	https://www.fragrantica.com/perfume/jean-paul-gaultier/scandal-pour-homme-68074.html	1334	Único	Ficha verificada
AP-2005	SCANDAL MUJER 80ML EDP JEAN PAUL GAULTIER	Salida: blood orange y mandarina. Corazón: miel, gardenia, flor de azahar del naranjo y jazmín. Fondo: beeswax, caramelo, pachulí y licorice.	img/perfumes/scandal_mujer_80ml_edp_jean_paul_gaultier_e7a6ce0dad.webp	https://www.fragrantica.com/perfume/jean-paul-gaultier/scandal-45651.html	2035	Único	Ficha verificada
AP-2007	SCANDAL ABSOLU PERFUM MUJER 80ML  JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/scandal_absolu_perfum_mujer_80ml_jean_paul_gaultier_99c0157a0f.webp		2037	Único	Pendiente
AP-1301	SCANDAL ELIXIR HOMBRE 100ML EDP JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/scandal_elixir_hombre_100ml_edp_jean_paul_gaultier_c309dab424.webp		1330	Único	Pendiente
AP-2004	SCANDAL GOLD MUJER 80ML EDP JEAN PAUL GAULTIER	Salida: azafrán, miel y cardamomo. Corazón: cypriol oil or nagarmotha, jasmine sambac y rosa. Fondo: cuero, pachulí y sándalo.	img/perfumes/scandal_gold_mujer_80ml_edp_jean_paul_gaultier_7f1cab872b.webp	https://www.fragrantica.com/perfume/jean-paul-gaultier/scandal-gold-68561.html	2034	Único	Ficha verificada
AP-1302	SCANDAL INTENSE HOMBRE 100ML EDP JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/scandal_intense_hombre_100ml_edp_jean_paul_gaultier_a3ee4d17fe.webp		1331	Único	Pendiente
AP-2003	SCANDAL INTENSE MUJER 80ML EDP JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/scandal_intense_mujer_80ml_edp_jean_paul_gaultier_0538972fb0.webp		2033	Único	Pendiente
AP-2006	SCANDAL PERFUM MUJER 80ML JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/scandal_perfum_mujer_80ml_jean_paul_gaultier_23a4640755.webp		2036	Único	Pendiente
AP-1304	SCANDALABSOLU HOMBRE 100ML EDP  JEAN PAUL GAULTIER	Sin ficha individual verificable en el conjunto de Fragrantica consultado; no se asigna una pirámide para evitar datos inventados.	img/perfumes/scandalabsolu_hombre_100ml_edp_jean_paul_gaultier_3290b6a665.webp		1333	Único	Pendiente
AP-2008	SO SCANDAL MUJER 80ML EDP JEAN PAUL GAULTIER	Perfil dominado por acordes white floral, fruity, sweet, tuberose; la ficha consultada no separa salida, corazón y fondo.	img/perfumes/so_scandal_mujer_80ml_edp_jean_paul_gaultier_f1cba7310a.webp	https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/So-Scandal-60942.html	2038	Único	Ficha verificada
AP-2622	ESTUCHE JENNIFER LOPEZ GLOW MUJER 3PZS 100ML EDT + CREMA + SHOWER GEL	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_jennifer_lopez_glow_mujer_3pzs_100ml_edt_crema_shower_gel_588fd450e7.webp		2674	Único	No aplica
AP-2623	ESTUCHE JENNIFER LOPEZ LIVE LUXE MUJER 3PZS 100ML EDP + CREMA + GEL DE BAÑO	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_jennifer_lopez_live_luxe_mujer_3pzs_100ml_edp_crema_gel_de_bano_be86abd35f.webp		2675	Único	No aplica
AP-2624	ESTUCHE JENNIFER LOPEZ STILL MUJER 3PZS 100ML EDP + CREMA + SHOWER GEL	Registro comercial de estuche, miniatura o cuidado corporal; no corresponde a una ficha individual de perfume en Fragrantica.	img/perfumes/estuche_jennifer_lopez_still_mujer_3pzs_100ml_edp_crema_shower_gel_fd4d265b86.webp		2676	Único	No aplica
AP-2010	GLOW MUJER 100ML EDT JENNIFER LOPEZ	Salida: neroli, flor de azahar del naranjo y toronja (pomelo). Corazón: jazmín, rosa y nardo. Fondo: almizcle, sándalo, raíz de lirio y ámbar.	img/perfumes/glow_mujer_100ml_edt_jennifer_lopez_1403e0c6eb.webp	https://www.fragrantica.com/perfume/jennifer-lopez/glow-869.html	2040	Único	Ficha verificada
AP-2011	GLOW MUJER 150ML EDT JENNIFER LOPEZ	Salida: neroli, flor de azahar del naranjo y toronja (pomelo). Corazón: jazmín, rosa y nardo. Fondo: almizcle, sándalo, raíz de lirio y ámbar.	img/perfumes/glow_mujer_150ml_edt_jennifer_lopez_4167e78b4e.webp	https://www.fragrantica.com/perfume/jennifer-lopez/glow-869.html	2041	Único	Ficha verificada
AP-2012	LIVE MUJER 100ML EDP JENNIFER LOPEZ	Salida: piña, sicilian lemon y italian orange. Corazón: red currant blossom, peony y violeta. Fondo: caramelo, sándalo, haba tonka y vainilla.	img/perfumes/live_mujer_100ml_edp_jennifer_lopez_2892cc079a.webp	https://www.fragrantica.com/perfume/jennifer-lopez/live-873.html	2042	Único	Ficha verificada
AP-2013	LIVE LUXE MUJER 100ML EDP JENNIFER LOPEZ	Salida: melón, durazno (melocotón) y pera. Corazón: pink freesia, honeysuckle y lirio de los valles (muguete). Fondo: vainilla, almizcle, sándalo y ámbar.	img/perfumes/live_luxe_mujer_100ml_edp_jennifer_lopez_947f2a9d16.webp	https://www.fragrantica.com/perfume/jennifer-lopez/live-luxe-874.html	2043	Único	Ficha verificada
AP-2009	MIAMI GLOW MUJER 100ML EDT JENNIFER LOPEZ	Salida: passionfruit, coconut milk y pink grapefruit. Corazón: flor de azahar del naranjo, cyclamen y heliotrope. Fondo: vainilla, almizcle y ámbar.	img/perfumes/miami_glow_mujer_100ml_edt_jennifer_lopez_441fcfc696.webp	https://www.fragrantica.com/perfume/jennifer-lopez/miami-glow-870.html	2039	Único	Ficha verificada
AP-2015	ONE MUJER 100ML EDP JENNIFER LOPEZ	Salida: pimienta rosa, fresia y peach blossom. Corazón: clearwood, cedro y jazmín. Fondo: sándalo, suede y musgo de roble.	img/perfumes/one_mujer_100ml_edp_jennifer_lopez_b6b8aa028f.webp	https://www.fragrantica.com/perfume/jennifer-lopez/one-69243.html	2045	Único	Ficha verificada
AP-2014	STILL MUJER 100ML EDP JENNIFER LOPEZ	Salida: earl grey tea, white pepper, mandarina y manzana. Corazón: jazmín, lirio de los valles (muguete), fresia y honeysuckle. Fondo: pimienta, almizcle, sándalo y iris.	img/perfumes/still_mujer_100ml_edp_jennifer_lopez_bee9dd0fcc.webp	https://www.fragrantica.com/perfume/jennifer-lopez/still-868.html	2044	Único	Ficha verificada
